InstID,ArticleID,AuthorID
3,8716,2063
15,8716,1839
158,8717,7584
41,8717,2296
3,8718,7585
8,8718,7057
338,8719,5789
338,8719,3377
338,8720,3846
337,8720,7587
2,8720,1994
3,8721,3928
114,8721,7588
26,8736,1854
49,8737,1918
13,8738,4544
217,8738,4544
18,8739,7360
966,8740,7639
967,8741,7640
27,8741,1109
56,8742,7641
15,8743,5289
2,8743,5289
6,8744,6414
169,8744,4373
174,8744,4373
6,8746,6414
72,8747,7647
72,8747,7648
94,8748,7649
88,8749,7651
88,8749,7650
186,8750,7652
90,8751,7654
90,8751,7655
32,8752,7656
10,8753,1460
136,8754,6250
3,8754,6250
12,8755,7657
4,8756,4021
8,8757,2468
55,8757,2468
356,8776,7689
5,8777,3976
26,8778,6081
8,8779,6787
72,8780,7694
35,8781,7695
425,8781,7696
2,8782,7697
33,8783,5693
21,8784,1164
1,8785,4542
1,8785,1808
215,8786,7086
8,8786,7698
494,8786,7698
10,8787,5147
3,8788,7684
3,8788,1875
513,8789,5584
411,8790,7701
576,8790,7701
2,8790,7701
411,8791,4760
3,8791,4760
10,8792,4961
494,8792,4961
50,8793,7558
513,8794,7705
66,8795,4916
494,8795,4916
3,8796,5641
20,8797,7231
968,8798,7712
706,8799,7713
28,8800,7714
68,8801,7715
43,8802,600
115,8803,7717
809,8803,3991
223,8804,7600
223,8804,7718
19,8805,7719
86,8806,4825
56,8806,7720
10,8807,4961
494,8807,4961
969,8808,7721
15,8808,6381
2,8809,3806
200,8810,7737
693,8811,7738
693,8811,7739
617,8813,4507
786,8814,7746
30,8815,7747
2,8816,7701
411,8816,7701
9,8817,4171
340,8818,7748
3,8819,7749
1,8819,4134
3,8820,1678
3,8820,7751
18,8821,7752
222,8821,8224
4,8822,7754
16,8822,7093
3,8823,2296
494,8823,2296
3,8824,7770
39,8825,5068
760,8826,7771
412,8827,1467
40,8827,1467
22,8828,7778
768,8829,7781
41,8842,2469
47,8842,7803
30,8843,7472
599,8844,7860
411,8845,1694
411,8845,1226
585,8846,7808
41,8847,3209
40,8848,7809
1,8849,6914
22,8850,7810
2,8850,7811
101,8851,7762
8,8852,5935
411,8853,3940
169,8854,2122
3,8854,2122
12,8855,7818
2,8856,5151
3,8857,3629
495,8858,7820
494,8859,2786
101,8859,2786
24,8860,7821
2,8860,6627
9,8861,2381
494,8861,2381
66,8861,510
494,8861,510
3,8862,5641
20,8863,7231
235,8864,4516
95,8865,7827
121,8866,7828
39,8867,7829
12,8868,7830
174,8868,7830
42,8869,6568
2,8869,7832
42,8869,7831
186,8870,7833
186,8870,7590
175,8871,8302
4,8872,4311
5,8873,6535
8,8874,5951
99,8875,7847
99,8875,8161
643,8876,555
17,8877,4904
3,8877,4904
21,8878,171
15,8878,7848
411,8879,7047
114,8880,6940
6,8881,6164
21,8882,171
15,8882,7848
10,8992,5147
9,8993,5066
103,8994,7983
494,8994,7983
41,8995,7803
2,8996,5151
626,8997,7981
216,8997,7981
626,8997,7982
786,8998,6519
2,8999,7984
56,9000,7641
57,9001,7988
462,9002,7979
2,9002,7979
122,9003,8223
3,9004,7994
136,9005,6250
269,9006,7965
278,9006,7965
411,9007,4760
5,9008,6535
10,9009,6340
6,9010,6414
3,9011,4905
494,9011,4905
3,9012,1913
222,9013,8003
6,9014,4823
513,9014,4823
222,9015,8004
13,9016,3760
14,9017,8005
27,9028,6199
14,9029,7690
85,9030,8012
971,9031,8013
13,9032,8014
138,9032,8015
701,9033,7870
968,9033,8016
4,9034,8017
774,9035,6101
101,9035,8018
26,9036,6081
2,9037,8019
2,9037,7811
22,9037,7810
617,9038,7678
46,9039,8021
932,9040,7910
625,9041,8026
495,9042,8027
9,9043,8028
972,9044,8029
19,9045,8030
973,9045,8030
2,9046,8031
14,9047,8032
2,9047,7495
5,9048,8034
974,9049,8036
9,9049,5359
587,9049,8037
14,9049,8035
36,9050,8038
59,9051,2444
213,9052,8039
8,9053,4855
975,9054,8043
66,9054,8042
1,9055,8046
976,9056,1837
215,9057,8049
9,9058,8050
3,9059,3478
4,9060,7935
180,9061,7282
5,9061,6232
430,9062,8056
233,9062,4132
4,9063,8057
21,9064,6592
21,9064,7802
2,9065,3806
57,9066,7988
617,9066,8061
56,9067,7826
6,9067,7825
213,9068,7995
12,9069,8062
977,9070,8063
978,9071,1158
1,9072,8067
6,9073,6414
6,9073,1164
3,9074,8068
430,9074,8068
11,9075,7378
17,9076,8069
430,9077,3315
1,9078,1445
1,9078,8067
1,9078,3167
59,9079,7347
4,9079,6995
14,9080,7088
37,9081,6581
79,9082,8073
43,9082,8072
22,9083,3138
430,9084,8077
39,9085,7829
513,9086,5584
39,9087,5854
15,9088,5289
494,9088,5289
217,9089,8098
14,9090,8100
5,9090,8099
173,9091,8106
27,9092,7919
40,9093,171
21,9093,171
40,9093,7848
21,9093,7848
29,9094,7145
32,9094,7145
17,9095,2335
42,9095,2335
17,9095,8113
42,9095,8113
17,9096,5854
37,9097,8115
979,9098,8116
86,9099,7009
86,9099,6516
9,9100,1875
35,9101,8120
980,9101,8120
786,9102,7986
1,9103,4542
2,9105,7811
578,9105,7810
22,9105,7810
34,9106,7657
686,9104,8125
981,9107,7992
701,9107,7992
3,9108,7472
33,9109,8129
10,9110,6340
617,9110,8130
56,9111,8132
3,9112,8103
45,9113,8142
11,9113,1035
462,9114,6443
2,9115,8019
54,9115,8143
164,9116,7479
26,9117,2326
26,9117,2804
5,9118,8145
237,9118,8146
26,9119,8149
3,9120,2122
169,9120,2122
16,9121,8151
8,9121,8150
21,9122,8152
21,9122,7802
126,9123,3063
12,9124,8154
59,9125,8156
59,9125,8155
22,9126,8158
14,9126,6292
121,9127,8159
169,9128,8163
8,9129,1468
13,9130,8164
617,9131,8167
6,9131,8166
101,9132,7308
617,9133,8169
6,9134,6164
66,9135,188
15,9136,5079
22,9137,3138
1,9138,8067
6,9139,8224
3,9139,418
215,9139,6560
5,9140,7138
50,9141,3351
50,9141,8180
732,9142,5093
2,9143,27
4,9144,7937
34,9145,2469
3,9146,8189
462,9147,8054
9,9147,8054
14,9148,8192
64,9149,7898
27,9150,5693
592,9151,5512
1,9152,8201
2,9152,8203
9,9152,8202
9,9153,7993
229,9154,8204
66,9155,188
1,9156,1808
8,9157,8215
37,9158,7996
686,9159,8216
20,9160,8084
20,9160,6537
27,9161,8223
6,9162,8224
220,9163,8225
18,9164,5682
21,9165,6592
3,9166,7701
40,9167,8232
103,9167,7499
803,9168,8233
9,9168,8234
3,9169,3478
1,9170,8134
1,9170,6178
6,9171,7826
173,9172,1222
217,9173,8249
27,9174,8223
72,9174,8250
6,9175,8224
617,9176,6732
9,9177,8251
462,9178,7979
17,9179,2684
411,9179,2684
101,9180,7762
99,9181,8161
21,9182,6154
3,9183,2122
617,9184,8260
15,9185,8023
26,9185,8185
101,9186,2786
6,9187,1164
6,9187,6903
215,9188,8049
3,9188,8270
6,9189,8271
187,9190,7803
3,9191,2122
11,9192,1035
186,9193,8208
3,9194,8278
351,9194,8279
11,9195,1222
835,9196,2026
22,9197,3228
27,9198,7919
12,9199,6457
729,9200,8291
11,9201,8292
236,9202,8302
1,9203,7230
982,9204,8303
169,9205,8305
169,9205,8306
11,9206,6739
780,9207,8321
12,9207,7837
411,9208,8322
26,9209,7957
3,9210,8323
35,9210,7695
15,9211,5079
169,9212,7873
235,9212,4804
217,9213,8266
983,9213,8328
686,9214,8329
175,9215,8330
11,9216,4479
34,9217,5854
102,9218,7795
2,9218,7795
5,9219,6402
5,9220,8333
49,9221,8334
4,9222,8100
3,9223,2122
66,9224,8335
984,9225,8337
26,9225,8336
75,9226,8338
411,9227,1512
27,9228,8339
26,9229,2804
57,9230,8341
495,9231,6326
40,9232,5962
495,9233,6326
56,9234,8344
122,9234,8344
1,9235,3800
6,9236,1468
169,9237,7873
3,9237,3478
3,9238,6537
5,4741,4873
11,4742,2156
4,4742,3368
4,4743,1085
425,4744,3340
11,4744,5626
23,4744,983
53,4745,2823
53,4745,1167
252,4746,2108
8,4747,4286
8,4747,3687
581,4748,329
1,4749,2940
494,4749,2940
530,4750,3488
985,4750,3452
530,4750,6095
530,4750,2834
2,4751,3186
38,4752,1994
20,5087,3750
27,5088,5348
494,5088,5348
14,5088,4836
14,5088,5116
494,5088,5116
3,5088,2474
494,5088,2474
2,5089,4413
617,5089,2510
617,5089,4506
617,5089,28
16,5090,2178
175,5090,2743
504,5090,2743
44,5091,2858
457,5091,1438
59,5092,3112
75,5092,2719
59,5092,4557
16,5093,3168
379,5093,1139
986,5094,2584
502,5094,2584
987,5094,2584
498,5094,4033
988,5094,4033
502,5094,5571
989,5094,5571
2,5095,4129
78,5095,4545
78,5095,909
801,5096,288
801,5096,5000
2,5096,4941
175,5097,357
990,5098,8054
2,5099,555
6,5100,4912
6,5100,5884
35,5101,2838
160,5101,5920
35,5101,5579
17,5102,1251
17,5102,2361
17,5102,37
598,5103,4935
585,5103,2892
5,5104,3160
991,5104,4241
991,5104,5466
1,5104,1655
2,5104,3018
4,5105,4311
82,5105,3191
548,5106,1017
548,5106,6259
269,5106,6259
548,5106,4394
6,5107,5977
347,5107,3534
347,5107,892
6,5108,2957
102,5109,998
102,5109,4587
11,5110,5249
992,5111,4425
3,5112,4717
59,5112,4557
5,5113,1794
5,5114,3423
2,5114,4941
518,5115,750
597,5115,76
37,5116,2420
51,5116,1647
114,5117,2186
8,5117,2205
2,5118,5502
2,5119,3515
8,5120,580
8,5120,3124
514,5120,3124
1,5121,1055
3,5121,5471
3,5121,2761
5,5122,2004
5,5122,2773
166,5122,5334
14,5123,261
14,5123,3507
14,5123,3489
9,5124,2394
617,5124,3818
9,5124,1180
617,5125,1904
61,5125,3017
16,5125,5883
581,5126,5099
51,5126,4864
617,5126,3213
3,5127,2761
76,5128,4421
76,5128,3080
100,5128,3987
58,5129,4301
993,5129,4078
371,5130,3589
371,5130,1659
174,5130,253
3,5130,2761
3,5130,5806
1,5131,3037
523,5131,5353
584,5131,2392
1,5132,1195
18,5132,3727
151,5132,1276
994,5133,4539
994,5133,5330
157,5134,5604
167,5134,637
16,5135,1038
16,5135,2659
35,5136,5969
38,5136,4853
6,5137,4824
67,5138,5796
67,5138,4635
6,5139,3916
1,5140,2539
1,5140,2940
31,5141,1057
31,5141,1890
75,5141,5944
18,5142,3727
6,5142,1745
46,5143,6111
2,5143,3018
2,5143,3179
250,5144,4227
172,5144,2236
247,5144,4338
14,5145,654
3,5146,5616
16,5146,5683
16,5147,6008
271,5148,4579
251,5148,1018
25,5148,1620
19,5149,3154
170,5149,4116
3,5150,1563
2,5150,5227
3,5150,4805
21,5151,1916
6,5151,1307
24,5151,5530
111,5152,3402
9,5153,2530
1,5153,3966
11,5153,1578
9,5154,5903
20,5155,3046
9,5155,3872
9,5155,6001
596,5156,1080
596,5156,3524
596,5156,938
83,5157,4019
83,5157,5836
995,5158,5786
791,5159,3980
791,5159,880
2,5160,4688
2,5160,31
10,5160,1306
513,5160,1306
357,5160,246
15,5161,6079
445,5161,6079
445,5161,5529
15,5161,3349
4,5161,4826
170,5162,7229
524,5162,7229
170,5162,367
524,5162,367
170,5162,6632
524,5162,6632
337,5163,3379
16,5163,5673
11,5164,6109
11,5164,2077
2,5165,98
10,5165,4355
2,5165,4164
944,5166,4458
32,5167,4344
889,5168,3853
393,5169,5459
393,5169,1101
545,5170,2074
254,5170,2075
545,5170,2075
996,5171,4315
11,5172,4393
16,5173,686
67,5173,3215
5,5174,5656
6,5174,6022
5,5174,2100
11,5175,1175
25,5176,3245
25,5176,1178
1,5177,932
997,5177,3325
5,5178,6790
14,5179,5912
14,5179,4847
40,5180,2129
998,5180,2129
999,5180,3718
791,5181,758
729,5181,5547
809,5182,1364
67,5182,5072
83,5182,4019
1000,5183,102
1000,5183,3684
1001,5183,5522
1002,5184,286
969,5184,4302
166,5185,582
1003,5186,634
44,5186,5428
20,5187,3705
1004,5187,5595
240,5188,3792
54,5188,3546
66,5188,4638
46,5189,5265
24,5189,941
32,5190,3226
32,5190,186
35,5191,2966
13,5192,1140
25,5192,193
513,5192,193
7,5193,5268
530,5193,3162
1005,5193,5262
62,5194,1782
35,5195,5900
24,5195,2739
24,5195,2542
1006,5196,5676
1007,5196,2181
364,5197,4243
11,5197,3772
11,5197,2861
5,5198,1794
10,5199,1412
10,5199,3856
3,5200,156
3,5200,2025
3,5200,776
3,5200,775
78,5200,5352
1,5201,2226
16,5201,2226
6,5325,1870
6,5325,5375
6,5325,296
9,5326,4476
38,5327,891
38,5327,3404
178,5327,2165
3,5328,5855
617,5328,1079
3,5328,1636
2,5329,1484
2,5329,3039
2,5329,3335
8,5330,1737
8,5330,3005
16,5331,5727
16,5331,5673
5,5331,5673
19,5331,5872
341,5332,1726
308,5332,1726
341,5332,3166
308,5332,3166
30,5333,4770
30,5333,3681
19,5334,5872
626,5335,2223
50,5335,4258
24,5336,1766
48,5337,5180
114,5337,2393
457,5337,6003
240,5338,3781
215,5338,3936
12,5338,798
617,5339,911
617,5339,2693
9,5340,5402
9,5340,3810
430,5341,5596
22,5342,4295
11,5343,506
617,5344,4218
617,5344,3492
337,5345,3683
581,5345,3533
581,5346,5279
582,5347,4701
1008,5347,4182
10,5348,3437
10,5348,3856
14,5348,4452
393,5349,1738
38,5349,161
2,5350,4808
213,5351,3847
213,5351,2651
213,5351,2711
213,5351,950
85,5352,5759
1009,5352,5532
67,5352,5072
1000,5353,102
1000,5353,3684
128,5354,5909
128,5354,1859
29,5355,4776
193,5355,5342
188,5355,3694
49,5355,5818
1010,5356,1551
152,5356,52
152,5356,3178
60,5357,48
103,5357,2298
13,5358,1015
1,5358,4933
581,5359,708
77,5359,4279
616,5360,522
13,5360,4090
8,5361,2668
8,5361,4286
8,5361,951
475,5361,1157
10,5362,668
24,5362,1289
51,5363,79
779,5363,5679
51,5363,4145
50,5364,4922
50,5364,3917
50,5364,5477
6,5365,1368
4,5365,5437
4,5365,5183
14,5366,5713
596,5366,1416
13,5367,2545
7,5368,2746
13,5369,5257
31,5369,1730
213,5370,464
1,5370,762
249,5371,875
13,5371,5216
16,5371,3398
1,5372,2310
2,5372,187
3,5373,5193
3,5373,1451
2,5374,6100
5,5374,1831
5,5375,2913
23,5375,824
68,5375,5777
1,5376,4148
992,5377,4425
11,5377,761
1,5378,7177
702,5378,5958
495,5379,976
1,5380,415
9,5380,2962
1,5380,5516
434,5381,5208
4,5381,2231
51,5382,4864
9,5382,2056
9,5383,4039
2,5384,4626
428,5384,1305
62,5384,5643
242,5384,5110
22,5385,4632
106,5385,2662
22,5385,4079
34,5386,1218
344,5386,2402
360,5386,3382
34,5386,854
27,5387,716
519,5387,1826
27,5387,5488
363,5387,1827
519,5387,1827
27,5387,5540
1011,5388,3091
580,5388,1274
9,5388,1591
1012,5389,393
1,5389,4933
292,5390,3309
4,5390,1667
1,5391,415
1,5391,1171
5,5392,3611
5,5392,3344
3,5393,4704
171,5394,4462
252,5394,4221
248,5394,4221
2,5394,263
2,5395,4626
12,5395,4974
8,5396,1802
8,5396,3247
246,5397,2817
616,5397,1967
12,5398,5496
12,5398,781
217,5398,5141
38,5399,3220
8,5399,198
6,5400,3778
8,5400,2959
6,5400,194
29,5401,5173
35,5402,2759
1,5402,2940
38,5403,2752
9,5403,5711
497,5403,5367
4,5404,2162
215,5405,5680
9,5405,5897
698,5405,5897
219,5405,1105
6,5406,6524
552,5406,6524
58,5406,4858
552,5406,2337
17,5406,4544
686,5406,545
686,5406,2939
686,5406,3864
686,5406,4165
686,5406,947
97,5407,1539
118,5407,2410
97,5407,61
77,5408,5114
77,5408,5993
791,5409,758
1013,5409,1014
1003,5410,634
44,5410,5428
428,5411,1713
18,5411,1977
578,5411,3504
1013,5412,1014
1014,5412,3820
1014,5412,167
105,5413,3680
54,5413,3546
983,5414,5544
983,5414,6042
5,5415,1492
588,5415,2499
588,5416,2160
588,5416,1646
3,5417,5486
617,5417,4656
18,5417,2785
19,5418,2856
19,5418,3385
16,5419,5882
16,5419,4882
16,5419,3877
4,5420,67
9,5420,252
306,5421,1523
250,5421,1523
347,5421,435
117,5422,3476
471,5423,3114
509,5423,3114
448,5423,1029
509,5423,1029
44,5423,1109
364,5423,1109
331,5424,1564
1,5424,202
1,5424,304
1015,5424,304
616,5425,2078
616,5425,5047
617,5425,3840
548,5426,4919
1016,5426,4919
857,5426,5924
857,5426,2527
38,5427,2715
468,5427,4469
470,5427,4469
3,5428,6125
4,5428,5919
252,5429,5847
252,5429,105
252,5429,2552
2,5560,1484
67,5561,5752
720,5561,2546
67,5561,4635
4,5562,3708
3,5562,1636
3,5562,3527
581,5563,4294
581,5563,1093
2,5564,1110
51,5565,2450
51,5565,667
617,5566,4030
20,5566,5839
626,5566,5178
9,5567,4768
11,5568,74
11,5568,6109
14,5569,3194
14,5569,3855
175,5570,631
169,5570,631
169,5570,2905
3,5571,5497
5,5571,3040
169,5572,5734
169,5572,3595
586,5573,1940
586,5573,1891
586,5573,4211
19,5574,4555
19,5574,4839
242,5574,4839
1017,5574,2606
3,5575,663
61,5575,2514
588,5576,2935
588,5576,1273
12,5576,5740
3,5577,2605
20,5577,2008
102,5578,5179
2,5578,5985
622,5578,5985
691,5579,3934
14,5580,2779
14,5580,618
14,5580,3012
25,5580,5177
5,5581,4214
16,5581,4429
5,5581,5427
169,5581,2905
338,5582,229
2,5582,1525
540,5582,1525
4,5582,4273
20,5582,3633
4,5582,5426
1,5583,1195
258,5583,1172
20,5583,2008
3,5584,2666
105,5584,2022
495,5584,3499
2,5584,3422
2,5584,5069
598,5584,2647
494,5584,3502
2,5585,5043
2,5585,3422
11,5586,4393
11,5586,1578
3,5587,3677
19,5588,1773
19,5588,3432
2,5589,961
38,5589,964
127,5590,741
578,5590,5704
55,5591,851
55,5591,1950
1019,5591,742
791,5592,3010
1020,5592,320
18,5592,2622
90,5593,2658
145,5594,3561
513,5594,3561
175,5594,2302
1021,5595,3106
1022,5595,3490
97,5596,1539
1023,5596,2297
39,5596,3472
97,5596,61
740,5597,5045
17,5597,4994
17,5598,279
486,5598,1558
13,5599,5222
1,5600,1669
1,5600,3966
2,5600,5038
2,5600,4208
1,5601,4251
394,5601,5220
214,5602,2536
29,5603,3198
29,5603,1382
29,5603,1076
1,5604,4425
1,5605,932
33,5606,5490
33,5606,2681
52,5607,5972
574,5607,36
1,5607,5623
2,5608,3996
578,5608,2570
106,5608,2955
2,5608,4278
103,5609,2298
17,5609,1251
6,5610,51
6,5610,3752
13,5611,3512
6,5611,1316
574,5611,611
6,5611,935
427,5612,5536
20,5612,1003
178,5612,944
3,5613,1610
3,5613,1451
1,5614,181
6,5615,4912
123,5617,4138
136,5618,1953
107,5618,721
136,5618,153
51,5619,1546
10,5619,5172
33,5620,3148
509,5620,3148
3,5621,6592
4,5622,7411
17,5622,882
14,5623,5543
14,5623,8605
10,5624,3606
513,5625,3184
60,5626,48
54,5626,4204
95,5627,1326
409,5627,4239
62,5628,5605
247,5628,3159
64,5628,2762
9,5629,5997
10,5630,3189
2,5631,734
2,5631,3261
14,5632,2494
2,5633,1565
1,5633,2317
1,5616,1176
1,5616,2982
1,5616,304
1015,5616,304
1,5616,5032
1025,5616,5032
8,5634,1370
379,5634,139
1024,5634,139
4,5635,4070
8,5635,157
19,5635,3902
6,5635,108
3,5636,8453
3,5636,4898
20,5637,1527
5,5637,3007
4,5637,2382
20,5637,1648
513,5638,562
513,5638,4672
513,5638,4383
4,5638,1127
4,5638,2382
513,5638,2206
20,5639,2621
54,5640,4645
17,5640,4266
5,5641,475
62,5641,4130
178,5642,5182
343,5642,3548
311,5643,959
311,5643,1717
11,5644,881
11,5644,1198
1,5645,5929
170,5646,277
553,5646,277
170,5646,35
553,5646,35
170,5647,7229
524,5647,7229
170,5647,1336
524,5647,1336
10,5647,5083
5,5648,2778
6,5648,2456
617,5648,249
2,5648,1205
2,5648,651
13,5649,3908
213,5649,4222
3,5649,1348
85,5649,2975
12,5649,3123
19,5650,3480
19,5650,1764
19,5650,5628
52,5650,3036
11,5651,5382
3,5651,2761
11,5651,5817
11,5651,1881
4,5652,6507
41,5652,423
14,5653,580
14,5653,3124
19,5654,1084
19,5654,4309
14,5654,4074
19,5654,4213
114,5655,3954
114,5655,2217
6,5656,4200
11,5657,3876
171,5658,4462
255,5658,4221
2,5658,263
20,5659,5027
20,5659,2005
13,5660,4357
3,5660,3553
1027,5661,5946
34,5661,4037
49,5661,5957
1026,5661,5957
160,5662,5920
35,5662,2838
760,5662,2838
156,5663,5144
156,5663,5945
156,5664,5945
11,5665,881
11,5665,1198
178,5666,3330
105,5666,1874
10,5667,4217
564,5667,2108
252,5667,2108
10,5668,4355
2,5668,4164
304,5669,3675
552,5669,5151
359,5670,3941
44,5670,1109
171,5670,1109
585,5670,2566
1,5840,2472
4,5841,3708
617,5841,3611
2,5841,1565
2,5841,1986
22,5842,903
616,5842,2728
1028,5842,3294
13,5843,1154
3,5843,3029
4,5844,2023
16,5844,1982
170,5845,4306
524,5845,4306
5,5845,3552
588,5846,802
79,5846,2485
14,5847,4377
617,5847,1889
14,5847,3913
14,5847,4884
3,5848,3274
1029,5848,5280
617,5848,1889
14,5848,4884
2,5849,4688
2,5849,4172
11,5849,4393
11,5849,1567
586,5849,4211
7,5850,1716
4,5850,2023
584,5850,2392
344,5851,970
344,5851,5576
1030,5851,4468
617,5852,1786
10,5852,1786
61,5852,3017
32,5852,6078
617,5852,6078
175,5853,1423
20,5853,1219
16,5853,3957
61,5854,3017
25,5854,4103
16,5854,5883
7,5855,1547
68,5855,1474
617,5856,1813
617,5856,3449
10,5857,241
13,5857,1362
1,5858,2306
1,5858,344
9,5859,3185
2,5859,9
1031,5860,1519
31,5860,2234
445,5860,2234
31,5860,1885
105,5861,321
617,5862,3526
508,5863,479
508,5863,3310
379,5863,139
31,5864,1057
670,5864,4531
11,5865,5064
530,5866,5314
530,5866,747
530,5866,1682
469,5866,5333
1000,5867,3684
1000,5867,102
729,5868,5547
5,5869,4342
265,5869,2550
14,5869,6105
30,5870,390
16,5870,4481
169,5871,4482
1,5871,5328
11,5872,5156
16,5872,8
6,5873,3752
6,5873,935
2,5874,5274
578,5874,1112
8,5874,2680
1,5875,24
1,5875,1669
2,5875,4808
279,5876,4105
204,5876,4105
175,5876,2353
1032,5877,369
169,5877,1966
857,5877,3850
4,5878,3762
215,5879,3218
250,5879,5645
520,5879,5645
271,5879,3839
2,5880,3626
4,5880,5426
2,5881,3179
1,5881,215
584,5881,2392
494,5881,5176
513,5882,4233
513,5882,3187
584,5882,142
584,5883,4053
584,5883,4950
16,5884,4726
581,5884,3064
8,5885,2673
283,5885,4197
378,5885,1937
357,5885,772
10,5886,3897
578,5886,965
223,5886,5296
4,5887,192
221,5887,222
1033,5888,2597
18,5888,5345
617,5889,4859
14,5889,4859
617,5889,111
617,5889,3471
1034,5890,5467
742,5890,1411
507,5891,1684
1035,5891,4745
215,5892,4406
215,5892,1138
524,5892,1138
232,5892,556
6,5893,3001
6,5893,3497
6,5893,2516
1,5894,1133
540,5894,1133
1,5894,1195
258,5894,1172
509,5894,1172
20,5894,2008
1,5894,617
33,5895,3148
2,5895,3045
2,5896,1207
1036,5897,5739
77,5897,5114
509,5897,5114
3,5898,1595
18,5898,4485
3,5898,2898
8,5899,3089
5,5899,187
8,5900,3989
8,5900,3603
8,5900,12
2,5900,2961
44,5901,2913
5,5901,1831
2,5901,5193
617,5902,2813
5,5902,804
656,5903,2095
18,5904,3430
62,5904,4274
23,5905,824
23,5905,2213
23,5905,5794
3,5906,3861
3,5906,1563
23,5907,3857
2,5907,551
1,5907,262
272,5908,1473
5,5909,5730
13,5909,5257
3,5910,3861
5,5911,3496
5,5911,2949
5,5911,2269
657,5911,4180
9,5912,4039
2,5913,734
2,5913,3261
40,5914,2252
341,5914,524
341,5914,1653
32,5915,710
7,5915,107
1,5916,24
1,5916,1669
58,5917,5807
58,5917,129
1,5918,1133
2,5918,1205
3,5918,2761
5,5919,746
249,5920,873
18,5921,3892
518,5921,3892
1037,5921,3717
169,5921,532
24,5921,5941
2,5922,3800
2,5923,757
5,5924,7641
518,5925,1037
518,5925,3042
518,5925,3158
518,5925,363
5,5926,5201
5,5926,4214
4,5926,612
3,5926,5486
5,5926,2956
530,5927,1387
530,5927,1602
24,5928,629
18,5928,3892
518,5928,3892
860,5928,1784
1,5928,2862
11,5929,3903
11,5929,761
11,5930,3542
18,5931,2136
18,5931,3892
518,5931,3892
578,5931,3141
5,5932,2774
44,5933,5718
5,5933,4106
5,5933,3807
6,5934,4912
16,5935,299
16,5935,5094
617,5936,4454
41,5937,3071
7,5937,5737
617,5938,1007
7,5938,1007
15,5938,6040
2,9300,4688
17,9301,1251
11,9302,74
534,9302,3279
2,9303,4139
247,9304,5691
13,9305,4905
2,9306,3425
11,9307,506
3,9308,8453
3,9309,2457
542,9309,2457
5,9310,1492
3,9311,6592
16,9312,4429
2,9313,4578
8,9313,8455
17,9313,4544
4,9314,1888
2,9314,1525
540,9314,1525
11,9315,8457
11,9315,558
8,9315,2959
3,9315,4179
13,9316,3448
13,9316,2260
596,9316,8461
38,9317,3220
8,9317,198
5,9318,8463
5,9318,3727
5,9318,8465
5,9318,8466
11,9319,1175
509,9319,1175
8,9319,8468
4,9319,8469
4,9319,147
509,9319,147
82,9319,8470
102,9320,998
5,9320,3727
5,9320,8472
345,9321,259
3,9321,3593
338,9322,8473
357,9322,246
617,9323,8474
617,9323,3475
105,9324,3680
11,9324,7381
51,9325,4381
102,9325,3333
13,9325,1352
105,9326,3680
11,9326,7381
4,9327,2162
11,9327,2698
617,9327,8478
513,9328,4233
513,9328,3187
584,9328,142
2,9329,8479
24,9329,4799
2,9329,4941
16,9330,2226
1,9330,932
2,9330,8481
11,9330,8481
518,9331,3158
518,9331,8483
24,9332,4799
518,9332,8484
11,9333,3927
3,9333,3966
11,9333,761
255,9334,8486
13,9335,5201
703,9336,8487
112,9336,8488
8,9336,8489
3,9337,8490
411,9338,8491
953,9338,8492
3,9338,3966
449,9338,8493
1038,9338,8494
1038,9338,8495
18,9339,8496
3,9339,8506
6,9339,8498
73,9340,8499
1039,9340,8500
2,9341,4754
42,9341,8501
122,9342,73
509,9342,73
21,9342,8503
42,9342,4291
509,9342,4291
3,9342,3966
6,9342,8504
11,9343,8505
3,9343,8506
11,9344,8505
42,9344,8507
9,9345,8508
9,9345,6001
2,9346,1205
19,9347,5628
2,9347,3876
20,9348,825
5,9349,8510
178,9349,8511
1,9350,4694
1,9350,368
169,9351,2021
1,9351,2021
6,9351,1316
1,9351,1316
178,9352,8511
429,9352,8513
178,9352,944
32,9353,330
255,9354,4221
2,9354,263
3,9354,4975
2,9355,3601
16,9355,2654
33,9356,8516
11,9356,5817
2,9357,4746
2,9357,1621
686,9358,8517
2,9358,8518
1,9358,4891
22,9358,8519
1,9358,8520
496,9359,3550
13,9359,4357
3,9359,3553
2,9360,8521
2,9360,4164
2,9360,2414
2,9360,8522
4,9361,5041
540,9361,5041
1040,9361,8523
1040,9361,8524
496,9361,8524
14,9362,8525
14,9362,5433
14,9362,8526
14,9362,1318
5,9363,8527
5,9363,4131
5,9363,187
880,9364,8528
213,9364,4222
22,9364,8529
451,9365,8530
451,9365,8531
423,9366,8532
686,9367,8533
23,9367,3881
23,9367,983
23,9368,8534
26,9368,8535
57,9368,348
23,9368,983
2,9369,1205
3,9369,2761
19,9370,5628
21,9371,8536
21,9371,1916
185,9372,8537
367,9372,3777
23,9372,983
3,9372,4805
347,9373,816
347,9373,1024
351,9373,2524
245,9374,8539
245,9374,8540
2,9375,2778
6,9375,2456
494,9375,8541
2,9375,1205
2,9375,651
425,9376,5528
425,9376,8442
425,9376,5921
44,9377,972
44,9377,8542
452,9377,8543
451,9378,2202
451,9378,8544
